Net Sales,Duration,Agency Type,ID,Product Name,Commision (in value),Destination,Distribution Channel,Age,Agency
24.0,10,1,16884,1,0.0,53,1,32,7
53.0,15,1,29519,10,0.0,15,1,36,7
73.0,13,0,53765,24,25.55,89,1,44,9
9.9,4,1,20795,16,11.88,53,1,55,6
22.0,10,0,11398,8,7.7,32,1,31,9
19.8,5,1,30885,16,11.88,2,1,39,6
54.5,30,0,36417,17,13.63,74,1,53,2
18.0,6,0,29071,9,4.5,74,1,55,2
109.0,145,1,57038,6,42.18,89,1,39,11
80.0,5,1,3686,10,0.0,89,1,54,7
30.0,71,1,47192,23,10.5,83,0,55,14
24.0,64,1,12167,10,0.0,40,1,36,7
38.0,21,1,29565,10,0.0,83,1,36,7
81.0,46,0,54329,9,20.25,74,1,55,2
80.0,47,1,42119,10,0.0,74,1,36,7
30.55,8,0,36272,9,7.64,74,1,30,2
80.0,37,1,51027,10,0.0,62,1,36,7
28.0,20,1,53530,24,10.64,36,1,48,10
23.0,24,1,23008,10,0.0,92,1,36,7
78.0,28,1,51445,20,42.18,89,1,31,11
25.0,145,1,16957,10,0.0,44,1,36,7
42.0,15,0,39272,17,10.5,74,1,26,2
54.0,18,1,41140,10,0.0,1,1,36,7
12.0,59,1,28232,10,0.0,83,1,36,7
9.9,18,1,7197,10,0.0,30,1,36,7
20.0,80,1,24824,1,0.0,36,1,54,7
35.0,37,0,29042,8,12.25,44,1,53,9
16.0,11,1,39388,10,0.0,83,1,55,7
26.0,39,1,24887,10,0.0,15,1,36,7
80.0,73,1,7891,10,0.0,89,1,33,7
109.0,145,0,30017,4,42.18,74,1,44,2
10.0,22,1,4467,10,0.0,15,1,36,7
59.4,30,1,36144,16,35.64,1,1,32,6
11.0,28,1,31905,10,0.0,35,1,28,7
9.9,60,1,46033,10,0.0,89,1,54,7
39.0,145,0,53785,17,9.75,74,1,55,2
30.0,54,0,34573,8,10.5,67,1,30,9
19.8,6,1,54225,16,11.88,53,1,54,6
16.0,8,0,57038,9,4.0,74,1,25,2
20.0,30,1,16186,1,0.0,53,1,36,7
10.0,5,1,26441,10,0.0,74,1,55,7
90.0,63,1,57038,1,0.0,89,1,55,7
74.0,145,1,36392,11,0.0,74,0,25,15
69.3,8,1,9502,16,41.58,53,1,42,6
22.0,10,1,31118,10,0.0,83,1,36,7
109.0,145,0,23108,4,42.18,74,1,30,2
28.0,10,1,56175,1,0.0,89,1,32,7
47.0,73,0,7253,8,16.45,83,1,55,9
35.5,9,0,38300,9,8.88,74,1,27,2
20.0,10,1,22193,1,0.0,36,1,36,7
106.0,52,0,57038,9,26.5,74,1,32,2
12.0,3,1,26801,10,0.0,36,1,36,7
10.42,65,0,57038,22,2.92,74,1,48,13
89.1,27,1,27283,16,42.18,89,1,46,6
9.9,14,1,21068,10,0.0,40,1,29,7
87.0,11,0,20757,24,30.45,88,1,55,9
19.8,35,1,55950,16,11.88,83,1,47,6
26.5,25,0,57038,9,6.63,74,1,27,2
39.0,90,0,40909,17,9.75,74,1,27,2
13.0,145,1,6799,10,0.0,67,1,36,7
41.5,52,1,54931,20,26.98,1,1,55,11
10.0,79,1,10308,10,0.0,59,1,28,7
80.0,39,1,17145,10,0.0,40,1,36,7
89.1,11,1,57038,16,42.18,21,1,27,6
80.0,14,1,57038,10,0.0,89,1,53,7
28.0,27,1,11544,10,0.0,89,1,25,7
31.0,86,1,39815,10,0.0,40,1,25,7
72.0,57,0,51487,17,18.0,74,1,26,2
20.0,71,1,15909,0,0.0,89,1,55,7
22.0,7,0,22127,8,7.7,83,1,55,9
109.0,65,0,16399,17,31.75,74,1,34,2
45.0,20,0,3515,24,15.75,1,1,40,9
26.0,25,0,7663,8,9.1,32,1,46,9
80.0,145,1,14736,10,0.0,89,1,43,7
21.0,40,1,7287,1,0.0,32,1,36,7
39.0,28,0,54514,17,9.75,74,1,55,2
9.9,105,1,3515,16,29.7,80,1,31,6
57.0,17,1,50131,10,0.0,27,1,36,7
56.0,72,1,9786,10,0.0,88,1,36,7
109.0,145,0,32869,17,42.18,74,1,25,2
39.0,9,0,45856,17,9.75,74,1,30,2
34.0,3,1,54117,10,0.0,15,1,36,7
29.7,145,1,20358,16,17.82,44,1,30,6
20.0,4,1,11244,1,0.0,53,1,27,7
15.0,11,1,17689,10,0.0,74,1,36,7
109.0,86,0,41832,24,42.18,29,1,41,9
18.0,44,0,23760,8,6.3,83,1,55,9
37.0,19,1,48274,1,0.0,36,1,36,7
80.0,52,1,5557,10,0.0,14,1,47,7
99.0,18,1,9971,16,42.18,1,1,27,6
41.0,26,1,50605,1,0.0,81,1,36,7
58.0,11,0,54719,24,20.3,78,1,48,9
44.0,9,1,57038,1,0.0,67,1,35,7
10.0,28,1,7903,10,0.0,74,1,36,7
27.0,13,0,55366,9,6.75,74,1,30,2
72.0,25,0,34169,9,18.0,74,1,26,2
109.0,145,0,31221,4,42.18,74,1,28,2
22.0,3,0,27252,8,7.7,15,1,34,9
10.0,81,1,7200,10,0.0,83,1,37,7
11.0,8,1,8840,10,0.0,67,1,36,7
109.0,145,0,30159,4,42.18,74,1,55,2
20.0,8,1,37368,1,0.0,83,1,54,7
109.0,145,1,54677,5,42.18,89,1,30,11
18.0,38,0,5960,8,6.3,36,1,53,9
109.0,14,1,45369,16,42.18,20,1,41,6
12.0,18,1,44363,10,0.0,89,1,42,7
16.0,33,0,43858,9,4.0,74,1,29,2
23.5,28,0,36405,9,5.88,74,1,28,2
26.0,5,0,7245,8,9.1,35,1,54,9
14.0,8,1,19755,10,0.0,15,1,36,7
15.0,5,1,13879,10,0.0,32,1,36,7
10.0,32,1,19589,10,0.0,74,1,28,7
10.0,59,1,57038,10,0.0,53,1,38,7
20.0,24,1,31080,1,0.0,59,1,36,7
25.0,22,1,57038,10,0.0,35,1,36,7
9.9,32,1,3515,10,0.0,1,1,36,7
9.9,63,0,56818,22,0.45,74,1,48,13
80.0,51,1,57038,10,0.0,74,1,35,7
20.0,3,1,18973,0,0.0,53,1,36,7
109.0,145,1,50175,5,42.18,89,1,28,11
56.5,33,0,54355,17,14.13,74,1,55,2
84.5,87,0,36772,17,21.13,74,1,32,2
20.0,3,1,29956,0,0.0,74,1,30,7
22.0,12,0,3515,8,7.7,36,1,28,9
105.6,36,0,57038,13,26.4,74,1,32,2
109.0,50,0,50328,9,31.38,74,1,55,2
56.0,99,1,12541,1,0.0,44,1,36,7
109.0,145,1,55304,5,42.18,89,1,55,11
29.0,113,0,47786,17,7.25,74,1,39,2
27.0,31,1,12290,1,0.0,83,1,55,7
15.0,8,1,34121,10,0.0,36,1,36,7
72.0,103,0,29423,9,18.0,74,1,35,2
9.9,113,0,3515,22,1.43,74,1,48,13
9.9,44,0,48603,22,0.94,74,1,48,13
78.0,51,0,26018,24,31.2,35,1,55,8
49.5,37,1,11443,16,29.7,34,1,39,6
13.0,46,1,20680,10,0.0,40,1,33,7
13.5,5,0,35227,9,3.38,74,1,25,2
69.0,44,1,24200,1,0.0,1,1,36,7
18.9,6,0,3515,9,4.72,74,1,40,2
18.0,5,1,51028,10,0.0,36,1,25,7
17.0,30,1,44344,10,0.0,52,1,55,7
31.0,122,0,19628,24,12.4,35,1,55,8
10.0,4,1,38928,10,0.0,74,1,36,7
20.0,49,1,31931,10,0.0,44,1,25,7
19.8,14,1,56158,16,11.88,53,1,29,6
40.0,29,1,44856,10,0.0,40,1,36,7
30.0,8,1,48744,10,0.0,59,1,36,7
80.0,52,1,15058,10,0.0,88,1,36,7
49.5,9,1,40094,16,29.7,1,1,55,6
26.0,15,0,43195,8,9.1,15,1,44,9
18.5,11,0,38655,17,4.63,74,1,36,2
10.0,16,1,16893,10,0.0,59,1,29,7
20.0,13,1,14989,1,0.0,83,1,36,7
9.9,29,1,47624,16,42.18,1,1,30,6
66.0,20,1,38523,1,0.0,15,1,36,7
109.0,145,0,23336,4,42.18,74,1,46,2
39.6,59,1,34769,16,23.76,83,1,36,6
37.0,38,1,28611,1,0.0,15,1,36,7
21.0,13,1,5712,10,0.0,36,1,30,7
9.9,65,1,28489,16,41.58,1,1,50,6
29.7,16,1,54789,16,17.82,1,1,55,6
109.0,49,1,12100,16,42.18,88,1,27,6
47.0,21,0,30469,9,11.75,74,1,41,2
109.0,145,0,3515,4,42.18,74,1,41,2
29.0,5,1,57038,18,18.85,35,1,48,11
31.0,145,1,9433,10,0.0,44,1,36,7
109.0,145,0,53161,3,42.18,74,1,46,2
26.0,35,0,55699,8,9.1,15,1,31,9
89.1,11,1,18808,16,42.18,62,1,25,6
21.0,101,1,23401,1,0.0,83,1,36,7
47.0,23,1,51532,1,0.0,74,1,36,7
109.0,145,0,32718,4,42.18,74,1,45,2
9.9,36,1,40583,16,41.58,1,1,33,6
21.0,52,1,4373,10,0.0,35,1,36,7
109.0,145,1,10035,1,0.0,89,1,53,7
109.0,145,0,9950,4,42.18,74,1,33,2
67.0,83,0,36744,24,23.45,37,1,51,9
27.0,114,1,30092,10,0.0,15,1,36,7
21.0,54,1,51999,0,0.0,67,1,47,7
109.0,145,0,4763,4,42.18,74,1,45,2
41.0,10,0,39705,17,10.25,74,1,26,2
59.4,8,1,56321,16,35.64,1,1,31,6
10.0,3,1,26159,10,0.0,92,1,36,7
9.9,3,1,33252,16,5.94,53,1,49,6
39.6,8,1,35109,16,23.76,53,1,28,6
30.0,65,0,18767,8,10.5,53,1,53,9
10.0,4,1,51569,10,0.0,53,1,31,7
109.0,145,0,54992,4,40.25,74,1,39,2
31.0,7,0,53094,24,12.4,35,1,55,8
20.0,145,1,11747,1,0.0,67,1,36,7
10.0,40,1,38393,10,0.0,53,1,36,7
27.0,8,0,57038,9,6.75,74,1,26,2
53.5,32,0,28314,9,13.38,74,1,55,2
58.0,10,0,9097,24,20.3,44,1,29,9
10.0,3,1,47720,10,0.0,59,1,36,7
22.0,65,0,31017,8,7.7,83,1,35,9
109.0,145,0,53155,4,42.18,74,1,54,2
69.0,11,1,41496,1,0.0,44,1,36,7
59.4,16,1,42408,16,35.64,29,1,29,6
19.8,15,1,37959,16,11.88,53,1,28,6
55.0,8,1,48500,1,0.0,15,1,36,7
16.0,24,1,39606,10,0.0,36,1,36,7
72.0,30,1,24649,10,0.0,89,1,55,7
23.5,32,0,39464,9,5.88,74,1,39,2
15.0,7,0,30999,24,6.0,11,1,55,12
19.8,22,1,57038,16,11.88,62,1,33,6
20.0,4,1,27055,0,0.0,74,1,36,7
109.0,145,0,48986,3,42.18,74,1,45,2
20.0,5,1,48495,1,0.0,74,1,36,7
25.0,8,1,21053,10,0.0,83,1,36,7
109.0,25,1,41695,1,0.0,28,1,36,7
106.5,39,0,40624,17,26.63,74,1,52,2
9.9,49,1,47811,16,42.18,1,1,33,6
9.9,118,1,31237,16,5.94,77,1,31,6
109.0,145,0,39501,4,42.18,74,1,38,2
10.0,47,1,28405,10,0.0,88,1,36,7
39.0,28,0,42199,17,9.75,74,1,33,2
22.0,29,0,32351,8,7.7,83,1,55,9
22.0,12,1,7044,0,0.0,15,1,36,7
26.0,21,0,57038,8,9.1,81,1,48,9
109.0,109,0,16355,24,42.18,88,1,25,9
9.9,15,1,57038,16,23.76,53,1,25,6
29.5,10,0,52814,17,7.38,74,1,45,2
109.0,145,0,26369,4,42.18,74,1,34,2
12.0,17,1,32561,10,0.0,53,1,36,7
109.0,110,0,57038,17,42.18,74,1,35,2
15.0,25,0,37884,24,6.0,11,1,55,12
23.0,6,1,54453,10,0.0,12,1,36,7
21.0,11,1,46573,1,0.0,32,1,36,7
20.0,19,1,3515,1,0.0,89,1,48,7
18.0,11,0,48395,8,6.3,36,1,27,9
26.0,20,1,15335,1,0.0,53,1,51,7
20.0,3,1,50671,0,0.0,36,1,36,7
9.9,51,1,52142,16,23.76,53,1,43,6
58.0,37,1,57038,1,0.0,32,1,35,7
99.0,131,1,27105,16,42.18,27,1,55,6
18.0,13,0,3515,8,6.3,59,1,30,9
58.0,24,1,6484,10,0.0,89,1,25,7
109.0,145,0,10191,3,42.18,74,1,37,2
39.6,46,1,54229,16,23.76,37,1,40,6
109.0,35,1,53827,1,0.0,89,1,38,7
22.0,7,0,4919,8,7.7,1,1,55,9
17.0,19,1,41131,10,0.0,83,1,36,7
34.8,38,0,57038,17,8.7,74,1,30,2
20.0,47,1,21231,1,0.0,83,1,27,7
26.0,18,0,28705,8,9.1,32,1,51,9
29.7,20,1,46784,16,17.82,83,1,55,6
109.0,46,0,24365,24,42.18,89,1,55,9
109.0,20,1,9525,1,0.0,26,1,36,7
95.0,68,1,18978,24,36.1,61,1,48,10
23.0,7,1,33883,10,0.0,83,1,36,7
27.0,40,1,49467,1,0.0,83,1,36,7
26.0,20,1,11336,10,0.0,1,1,51,7
20.0,19,1,22743,1,0.0,32,1,39,7
47.0,3,1,9198,10,0.0,40,1,36,7
12.0,30,1,57038,10,0.0,67,1,35,7
49.5,38,1,14962,16,29.7,88,1,25,6
19.8,6,1,17319,16,11.88,63,1,31,6
109.0,145,0,4763,4,42.18,74,1,45,2
44.0,6,1,22388,1,0.0,67,1,36,7
22.0,3,1,12430,0,0.0,15,1,36,7
16.0,108,1,11804,10,0.0,78,1,36,7
30.0,50,0,3515,8,10.5,83,1,52,9
9.9,5,0,53101,22,0.56,74,1,48,13
109.0,12,1,48064,1,0.0,7,1,36,7
19.8,29,1,18348,16,11.88,88,1,29,6
41.0,80,1,6614,1,0.0,67,1,36,7
96.0,145,0,15946,24,33.6,13,1,35,9
17.0,11,0,28073,9,4.25,74,1,52,2
89.1,10,1,57038,16,42.18,34,1,31,6
10.0,3,1,9775,10,0.0,36,1,36,7
20.0,19,1,8970,1,0.0,83,1,36,7
10.0,18,1,57038,10,0.0,74,1,35,7
109.0,145,0,56694,4,40.25,74,1,37,2
16.0,3,1,27231,10,0.0,15,1,36,7
19.8,58,1,34226,16,11.88,63,1,55,6
10.0,16,1,15239,10,0.0,74,1,36,7
33.0,14,0,34905,8,11.55,53,1,45,9
27.0,26,0,43365,9,6.75,74,1,55,2
53.5,16,0,30863,9,13.38,74,1,55,2
18.0,5,0,33949,9,4.5,74,1,41,2
53.0,4,1,5346,1,0.0,15,1,36,7
63.5,17,0,29999,17,15.88,74,1,50,2
72.0,20,0,53597,17,18.0,74,1,34,2
89.1,145,1,5318,16,42.18,75,1,44,6
15.0,20,1,28423,10,0.0,15,1,36,7
80.0,5,1,3515,10,0.0,92,1,36,7
109.0,34,1,33672,1,0.0,89,1,36,7
109.0,13,1,13808,1,0.0,27,1,36,7
29.0,12,1,29688,1,0.0,32,1,36,7
42.0,145,1,50015,10,0.0,43,1,36,7
69.3,23,1,26920,16,41.58,1,1,40,6
10.0,3,1,15408,10,0.0,53,1,39,7
109.0,145,0,48463,4,42.18,74,1,32,2
79.0,95,1,49453,1,0.0,40,1,36,7
9.9,105,0,3515,22,1.03,74,1,48,13
12.0,82,1,34677,10,0.0,61,1,36,7
22.0,17,0,7802,8,7.7,15,1,40,9
9.9,13,0,6846,22,2.36,74,1,48,13
95.0,11,1,20714,0,0.0,74,1,36,7
89.1,11,1,8333,16,42.18,1,1,55,6
9.9,9,1,10413,16,11.88,61,1,47,6
39.6,38,1,10605,16,23.76,53,1,31,6
53.0,21,0,51844,9,13.25,74,1,28,2
21.0,37,1,3515,1,0.0,83,1,36,7
22.0,33,0,22134,8,7.7,36,1,42,9
58.0,59,1,34530,24,22.04,61,1,48,10
22.0,7,0,3515,8,7.7,83,1,35,9
97.0,145,1,33762,14,0.0,74,0,41,15
13.12,141,0,51300,22,3.68,74,1,48,13
79.2,13,1,9278,16,42.18,1,1,31,6
91.0,32,1,6747,1,0.0,36,1,36,7
48.0,16,1,46663,10,0.0,1,1,36,7
109.0,145,0,56302,4,42.18,74,1,42,2
34.0,33,1,17391,10,0.0,74,1,36,7
45.0,6,1,32752,1,0.0,12,1,36,7
29.0,29,1,25758,10,0.0,53,1,55,7
10.0,70,1,52514,10,0.0,83,1,25,7
68.0,36,1,25365,1,0.0,32,1,36,7
57.0,7,1,3515,10,0.0,3,1,36,7
45.0,30,1,7746,10,0.0,29,1,36,7
39.0,70,0,47403,17,9.75,74,1,36,2
64.0,49,1,36680,10,0.0,36,1,36,7
30.75,6,1,49348,20,19.99,44,1,25,11
10.0,7,1,16670,10,0.0,36,1,25,7
9.9,106,0,35067,9,8.88,74,1,51,2
17.0,76,1,22585,10,0.0,89,1,44,7
20.0,67,1,32821,0,0.0,53,1,36,7
67.0,13,1,19615,10,0.0,44,1,36,7
53.0,37,1,18694,10,0.0,74,1,36,7
13.0,7,1,7750,10,0.0,36,1,36,7
9.9,3,0,15926,22,2.0,74,1,48,13
49.5,69,1,24575,16,29.7,29,1,41,6
31.0,10,1,21594,10,0.0,15,1,36,7
109.0,145,0,18318,4,42.18,74,1,38,2
57.0,10,0,51609,8,19.95,89,1,43,9
17.0,27,0,38777,9,4.25,74,1,33,2
29.5,8,0,44932,17,7.38,74,1,38,2
109.0,145,1,57038,7,42.18,15,1,55,11
40.0,18,0,22130,8,14.0,15,1,38,9
18.0,57,1,19566,10,0.0,35,1,36,7
77.35,10,0,23331,13,19.34,74,1,44,2
30.0,9,0,36076,8,10.5,36,1,46,9
20.0,19,1,18631,1,0.0,92,1,36,7
30.0,92,1,47147,23,10.5,83,0,55,14
55.0,137,1,57038,10,0.0,13,1,55,7
49.0,41,1,30769,1,0.0,15,1,36,7
20.0,3,1,57038,0,0.0,92,1,40,7
20.0,39,1,21386,0,0.0,53,1,36,7
109.0,145,1,50307,6,42.18,89,1,48,11
109.0,10,1,40025,0,0.0,89,1,25,7
36.0,28,1,57038,1,0.0,53,1,34,7
59.0,66,1,57038,10,0.0,40,1,35,7
109.0,145,0,42217,4,42.18,74,1,53,2
45.0,26,0,4413,24,15.75,40,1,48,9
22.0,19,0,45513,8,7.7,92,1,55,9
19.0,28,1,28208,10,0.0,69,1,36,7
25.0,13,1,9138,1,0.0,83,1,36,7
109.0,145,0,51873,4,42.18,74,1,55,2
10.0,72,1,27383,10,0.0,13,1,29,7
30.0,32,1,26480,0,0.0,74,1,36,7
14.0,3,1,42302,10,0.0,74,1,36,7
21.0,90,0,57038,9,5.25,74,1,26,2
10.0,3,1,27665,10,0.0,59,1,36,7
18.0,22,0,17953,8,6.3,36,1,27,9
72.0,19,0,43682,17,18.0,74,1,33,2
72.0,16,0,57038,17,18.0,74,1,46,2
80.0,4,1,4511,10,0.0,70,1,36,7
42.0,23,0,10349,24,16.8,35,1,55,8
23.0,8,1,35149,10,0.0,35,1,36,7
21.0,5,0,49582,9,5.25,74,1,25,2
22.5,7,0,44941,17,5.63,74,1,27,2
33.0,11,0,32826,8,11.55,36,1,45,9
46.0,5,1,43256,1,0.0,15,1,36,7
12.0,8,1,55861,10,0.0,36,1,36,7
40.0,49,0,3515,24,14.0,15,1,55,1
60.0,17,0,46920,9,15.0,74,1,55,2
39.0,25,1,30747,1,0.0,15,1,36,7
53.5,50,0,31190,9,13.38,74,1,36,2
26.0,15,0,12070,8,9.1,15,1,55,9
22.0,78,0,12234,8,7.7,83,1,42,9
109.0,50,1,32256,1,0.0,89,1,30,7
22.0,82,0,41612,8,7.7,83,1,46,9
50.5,37,0,32374,9,12.63,74,1,55,2
10.0,4,1,7365,10,0.0,53,1,46,7
20.0,22,1,42879,1,0.0,53,1,45,7
27.0,10,0,57038,9,6.75,74,1,40,2
22.0,12,0,12948,8,7.7,83,1,46,9
36.0,54,1,9728,1,0.0,78,1,36,7
11.0,5,1,57038,10,0.0,61,1,35,7
38.35,10,0,18559,9,9.59,74,1,26,2
23.4,8,0,22683,9,5.85,74,1,55,2
42.0,92,1,16733,10,0.0,44,1,36,7
39.0,10,1,37191,1,0.0,15,1,36,7
20.0,12,1,34878,0,0.0,67,1,36,7
21.0,50,1,4623,10,0.0,35,1,36,7
35.0,61,1,29738,10,0.0,40,1,36,7
22.0,3,1,57038,1,0.0,53,1,50,7
11.0,21,1,47723,10,0.0,92,1,36,7
11.0,6,1,16924,10,0.0,36,1,35,7
80.6,25,0,4760,9,20.15,74,1,46,2
92.0,21,1,38699,1,0.0,27,1,36,7
109.0,145,0,34206,4,42.18,74,1,47,2
29.7,10,1,39724,16,17.82,53,1,33,6
14.08,4,0,7676,2,4.93,67,1,48,1
20.0,6,1,11269,1,0.0,53,1,36,7
15.0,8,0,16324,24,6.0,11,1,39,12
20.0,40,1,30057,1,0.0,83,1,36,7
105.6,36,0,57038,13,26.4,74,1,32,2
75.0,56,0,9451,24,30.0,35,1,55,8
20.0,65,1,12333,1,0.0,59,1,35,7
30.0,5,1,52794,23,10.5,83,0,52,14
39.0,17,0,26323,24,15.6,35,1,55,8
15.95,78,0,11394,22,4.47,74,1,48,13
69.3,35,1,56526,16,41.58,34,1,31,6
20.0,8,1,24048,1,0.0,36,1,36,7
105.6,100,0,43683,13,26.4,74,1,48,2
14.0,80,1,21331,10,0.0,83,1,25,7
20.0,89,1,3515,1,0.0,67,1,36,7
43.0,5,1,49121,10,0.0,15,1,36,7
80.0,38,1,8649,10,0.0,77,1,36,7
109.0,24,0,45331,17,36.0,74,1,42,2
90.0,63,1,57038,1,0.0,89,1,55,7
80.0,145,1,37665,10,0.0,13,1,55,7
24.0,12,1,41128,1,0.0,78,1,36,7
20.0,139,1,47001,1,0.0,59,1,36,7
15.0,22,1,6655,10,0.0,74,1,55,7
20.0,5,1,3515,10,0.0,71,1,36,7
40.0,54,0,22844,8,14.0,40,1,51,9
9.9,20,1,5074,10,0.0,74,1,36,7
30.0,145,1,36335,10,0.0,67,1,36,7
35.25,33,0,8113,9,8.81,74,1,25,2
53.0,104,1,3515,10,0.0,83,1,36,7
10.0,6,1,11128,10,0.0,74,1,27,7
56.0,11,1,30338,1,0.0,83,1,37,7
20.0,97,1,7432,0,0.0,35,1,36,7
33.0,42,1,33889,10,0.0,81,1,36,7
49.5,9,1,57038,16,29.7,83,1,52,6
20.0,31,1,3550,10,0.0,29,1,36,7
71.0,86,1,48493,1,0.0,29,1,36,7
22.5,8,0,46076,17,5.63,74,1,55,2
20.0,41,1,9986,1,0.0,36,1,28,7
20.0,96,1,57038,1,0.0,53,1,55,7
35.5,8,0,35459,17,8.88,74,1,36,2
47.5,41,0,42647,17,11.88,74,1,29,2
14.0,9,1,26152,10,0.0,89,1,55,7
29.0,22,1,49280,10,0.0,15,1,36,7
34.0,44,1,3515,1,0.0,83,1,36,7
97.0,145,1,34340,14,0.0,74,0,33,15
26.0,35,0,5291,8,9.1,78,1,55,9
17.0,11,0,28073,9,4.25,74,1,52,2
40.0,18,1,38226,0,0.0,74,1,36,7
45.0,18,1,11038,1,0.0,35,1,36,7
22.0,37,0,45688,8,7.7,15,1,55,9
17.0,10,0,33412,9,4.25,74,1,43,2
109.0,145,0,20111,4,42.18,74,1,46,2
39.0,69,1,19525,1,0.0,15,1,36,7
80.0,5,1,12161,10,0.0,1,1,36,7
9.9,145,0,12438,22,0.09,74,1,48,13
41.0,34,1,3515,1,0.0,74,1,26,7
23.5,11,0,38294,9,5.88,74,1,36,2
22.0,66,1,6605,1,0.0,83,1,36,7
60.0,17,0,46920,9,15.0,74,1,55,2
109.0,145,0,48011,4,42.18,74,1,30,2
10.0,17,1,4010,10,0.0,92,1,45,7
109.0,65,1,8020,1,0.0,89,1,55,7
109.0,145,0,21961,4,42.18,74,1,36,2
50.0,34,0,5590,8,17.5,15,1,36,9
26.0,9,0,25845,8,9.1,15,1,47,9
19.8,109,1,28342,16,11.88,1,1,31,6
26.0,17,1,23412,1,0.0,15,1,36,7
80.0,50,1,20641,10,0.0,89,1,39,7
19.8,11,1,15144,16,11.88,44,1,35,6
23.0,10,0,29788,24,9.2,11,1,32,12
109.0,34,0,46281,17,28.13,74,1,34,2
33.0,41,1,50982,1,0.0,15,1,36,7
51.0,106,1,44124,1,0.0,67,1,36,7
91.0,13,1,31897,1,0.0,27,1,36,7
9.9,145,0,56515,3,42.18,74,1,32,2
26.0,15,0,34361,8,9.1,32,1,31,9
50.0,34,1,57038,10,0.0,40,1,55,7
9.9,9,0,56660,24,11.55,36,1,29,9
20.0,26,1,57038,1,0.0,53,1,55,7
10.0,27,1,54107,10,0.0,74,1,36,7
9.9,33,1,45374,16,5.94,30,1,44,6
10.0,16,1,30784,10,0.0,89,1,55,7
109.0,13,1,47248,16,42.18,67,1,38,6
21.0,145,1,3515,1,0.0,53,1,36,7
37.0,10,1,17834,1,0.0,15,1,36,7
13.5,17,0,34177,9,3.38,74,1,52,2
14.0,74,1,13530,10,0.0,81,1,36,7
44.0,10,1,3515,10,0.0,83,1,36,7
13.5,9,0,31366,9,3.38,74,1,27,2
20.0,41,1,51439,0,0.0,35,1,44,7
22.0,57,1,52670,1,0.0,36,1,55,7
22.0,17,0,35833,8,7.7,12,1,44,9
62.0,58,0,34914,9,15.5,74,1,25,2
59.4,145,1,15317,16,35.64,40,1,53,6
88.0,17,0,57038,13,22.0,74,1,36,2
28.0,7,1,57038,10,0.0,54,1,54,7
25.2,10,0,55561,9,6.3,74,1,41,2
22.5,4,0,48229,17,5.63,74,1,41,2
24.5,18,0,33437,17,6.13,74,1,30,2
109.0,145,0,9691,4,42.18,74,1,37,2
16.0,15,1,57038,10,0.0,15,1,35,7
63.5,20,0,31509,17,15.88,74,1,31,2
35.0,11,0,14778,8,12.25,15,1,37,9
29.5,143,0,28918,9,7.38,74,1,55,2
12.67,3,0,27269,2,4.43,87,1,48,1
9.9,38,1,57038,10,0.0,60,1,35,7
109.0,145,0,48982,4,42.18,74,1,25,2
20.0,36,1,23391,1,0.0,83,1,36,7
109.0,145,0,32878,4,42.18,74,1,38,2
39.6,145,1,52993,16,23.76,39,1,34,6
14.0,135,1,38718,10,0.0,36,1,36,7
109.0,145,0,21725,4,42.18,74,1,28,2
109.0,145,0,31382,4,42.18,74,1,34,2
29.0,64,1,3604,12,9.57,53,0,55,4
109.0,145,0,57038,4,42.18,74,1,27,2
56.5,29,0,44420,9,14.13,74,1,36,2
93.0,52,0,57038,9,23.25,74,1,25,2
12.0,11,1,53895,10,0.0,83,1,36,7
10.0,3,1,45236,10,0.0,53,1,36,7
22.0,16,0,52579,8,7.7,15,1,32,9
22.5,39,0,54192,17,5.63,74,1,30,2
29.0,145,1,35643,12,9.57,53,0,26,5
63.5,35,0,37764,17,15.88,74,1,51,2
13.5,18,0,33026,9,3.38,74,1,55,2
20.0,145,1,23144,1,0.0,32,1,36,7
20.0,145,1,16633,1,0.0,53,1,30,7
14.0,25,1,30080,10,0.0,30,1,36,7
18.0,4,0,29227,9,4.5,74,1,46,2
94.0,33,0,30663,9,23.5,74,1,41,2
19.8,15,1,42231,16,11.88,53,1,55,6
41.0,19,1,16732,10,0.0,67,1,36,7
18.0,17,0,5156,8,6.3,83,1,43,9
55.0,94,1,46357,1,0.0,67,1,36,7
9.9,3,0,55888,2,1.1,67,1,48,1
39.0,19,1,37814,1,0.0,83,1,36,7
109.0,145,0,23789,4,42.18,74,1,45,2
49.5,10,1,25671,16,29.7,53,1,31,6
10.04,145,0,25260,22,2.81,74,1,48,13
18.0,6,0,33022,9,4.5,74,1,40,2
22.5,5,0,51490,17,5.63,74,1,34,2
13.5,3,0,57038,9,3.38,74,1,37,2
33.0,58,1,11945,1,0.0,44,1,36,7
20.0,41,1,55483,0,0.0,36,1,36,7
65.65,33,0,32708,9,16.41,74,1,28,2
10.0,14,1,8601,10,0.0,74,1,36,7
90.0,62,1,3515,1,0.0,76,1,36,7
9.9,81,0,57038,22,0.32,74,1,48,13
18.0,3,0,55705,8,6.3,36,1,55,9
67.0,15,1,57038,18,42.18,89,1,55,11
10.0,13,1,12014,10,0.0,53,1,31,7
39.6,34,1,26728,16,23.76,89,1,50,6
29.0,77,1,38468,12,9.57,83,0,55,5
109.0,19,1,34773,16,42.18,1,1,25,6
